id,published_at,content,lang,sentiment,author_name,author_gender,author_followers,author_description,author_url,country,country_code,city,impressions,likes,retweets,replies,engagement,reach,region,target_country,tribes,tribe_primary,topics,airline
http://twitter.com/girlintheknow03/status/1766293991266369946,2024-03-09 11:44:38,‘This is why we have curtains’: Traveler catches American Airlines serving drinks to first class after denying economy https://t.co/e0YFngXNil,en,-5,Tamiya💗🍀☕,FEMALE,2890,"I am here to share, consume and enjoy the reality that is this world. https://www.buymeacoffee.com/TamiyaBates03    #NonBeliever #Bipolar #Fibro",http://twitter.com/girlintheknow03/,United States,us,"Cedar Rapids, Iowa",0,0,0,0,0,2890,TC1_NA,US,"[""Travel Enthusiast""]",Travel Enthusiast,[],American Airlines
http://twitter.com/toms2cents/status/2006211183255093664,2025-12-31 12:49:54,"Cute read https://t.co/YT6WYr8vxG QT @614clinton: My wife was at this bougie hairdresser getting her hair done before a trip to Florida with me. “Florida?” scoffed the hairdresser. “Why would anyone want to go there? It’s over crowded and dirty. How are you getting there?” “American airlines, we got a great deal!” “American airlines? Terrible airline,” the hairdresser said, “Old planes, ugly flight attendants, always late. And where are you staying?” “A little place called ‘The Breakers’ in Palm Beach.” “Oh, I know it,” said the hairdresser. “People think it’s exclusive, but it’s a dump.” “Well, we’re hoping to see President Trump.” “That’s rich,” laughed the hairdresser. “You and a million others. You’ll need luck on that trip!” A couple months later my wife went back for a trim. “So, how was Florida?” “Wonderful,” she said. “We flew on a brand-new American airline plane, got bumped to first class, had amazing food and wine, and a handsome young man waited on us hand and foot.” “The hotel had just had a 5 million dollar remodel. They were overbooked and gave us the owner’s suite for free!” “Yeah, yeah,” muttered the hairdresser. “But you didn’t see President Trump.” “Actually,” my wife said, “A secret service agent tapped me on the shoulder and asked if I’d like to meet him privately.” “Five minutes later, President Trump walked in, shook my hand, and spoke to me.” “Oh really?” sneered the hairdresser. “What did he say?” My wife smiled and replied, “Who the hell did your hair, that looks like sh*t, what a loser!”",en,-5,Tom York,MALE,900,"Acerbic responses kept light, tight and bright with a bit of wry. Viewed from ""the right"" angle. Retired newspaperman.",http://twitter.com/toms2cents/,United States,us,San Diego,0,0,0,0,0,900,TC1_NA,US,"[""Tech/Digital""]",Tech/Digital,"[""Seat & Comfort"", ""Food & Dining"", ""Service"", ""Price & Miles"", ""Entertainment""]",American Airlines
http://twitter.com/je_suis_margo/status/1976363301337776231,2025-10-10 04:05:04,"I love talking to senior people at work about the old days they did this type of service. Carving roasts. Three tier carts. ICE SCULPTURES. Bring back true legacy airline service but staff your flights accordingly and compensate your flight attendants appropriately. https://t.co/nFonq3EPMt QT @JamesLucasIT: First Class meal service on Air France, 1988 https://t.co/LFxDj4RDj9",en,5,margo,FEMALE,260,🇹🇼 🇺🇸 professionally tweeting from the skies,http://twitter.com/je_suis_margo/,United States,us,Chicago,159,2,0,1,3,260,TC1_NA,US,"[""Business Traveler""]",Business Traveler,"[""Food & Dining"", ""Service""]",Air France
http://twitter.com/Hollymcc3/status/1957826619386823094,2025-08-20 00:26:55,"@Martyupnorth_2 @Nap1Leon Which one? WestJet doesn’t even have business class or planes with lie flat seats or the service that Air Canada has. WestJet doesn’t do major international flights, so I don’t think it’s just a matter of flying on another airline.",en,0,Holly 🇨🇦,FEMALE,1272,Politically in tune with our world. An appreciation of the US. Animal defender. Life isn't all about politics. Love a photo or video that provides a smile.,http://twitter.com/Hollymcc3/,Canada,ca,Vancouver,107,2,0,1,3,1272,TC1_NA,CA,"[""Travel Enthusiast""]",Travel Enthusiast,"[""Seat & Comfort"", ""Service""]",Air Canada
http://twitter.com/rudegalmimi/status/2007996814931431926,2026-01-05 11:05:22,"American Airlines would never 😭 https://t.co/EbbJPZ2f10 https://t.co/PovXE2OKuW QT @docmilanfar: Hey @united is this a joke? I just flew 5+ hours in First Class and this bowl of sadness is what you serve me for dinner. Between the 3D-printed mystery meat, the cafeteria cheese cubes, and the whole tomato I need a chainsaw to cut, this is genuinely unbelievable. https://t.co/UOauCoqLAH",en,-5,Bruja Banton ♏️🇯🇲,FEMALE,8728,Lover girl. 💘,http://twitter.com/rudegalmimi/,United States,us,"Annapolis, Maryland",0,0,0,0,0,8728,TC1_NA,US,[],Unclassified,"[""Food & Dining""]",American Airlines
http://twitter.com/fleurdotone/status/1774426212443570329,2024-03-31 22:19:10,"Vol Air France 484, Paris-Rio du 23 mars. Le jour de mon anniv, donc, deux costumes accompagnés de leur baby-sitter de l'@Elysee, se sont payé un voyage à Rio en classe affaires, sur la cassette des #Français. (photo imagée) QT @vapote38: Photo inédite du voyage des costumes de Macron https://t.co/G3uDqFs675",fr,0,FLEURdotone 🌸 Dieu est 💛 et vérité,MALE,1602,La vérité est un puzzle dont les pièces s'assemblent au fur et à mesure de nos recherches. Notre but est de nous approcher toujours plus près de cette vérité.,http://twitter.com/fleurdotone/,France,fr,Paris,41,0,3,1,4,1602,TC2_EU,FR,[],Unclassified,"[""Price & Miles""]",Air France
http://twitter.com/Anitayebbi/status/2001990244602929314,2025-12-19 21:17:24,"😂😂😂 https://t.co/cyCmXgfYtP QT @woofknight: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,0,𝒜𝓃𝒾𝓉𝒶🤍,FEMALE,1685,a dime in her prime💋,http://twitter.com/Anitayebbi/,United Kingdom,uk,London,0,0,0,0,0,1685,TC2_EU,UK,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/TheABVinay/status/1890964780195750262,2025-02-16 12:21:50,"New @lufthansa Allegris business class is premium mediocre, emphasis on the mediocre…",en,-5,Vinay Bhaskara,MALE,2055,"Co-founder @CollegeVine, tweets about higher ed, college journey, aviation, and travel. Co-host of @airwaysmagazine podcast.",http://twitter.com/TheABVinay/,United States,us,Dallas,241,2,0,3,5,2055,TC1_NA,US,"[""Business Traveler"", ""Travel Enthusiast"", ""Tech/Digital""]",Business Traveler,[],Lufthansa
http://twitter.com/ryandavogel/status/1951468603636850790,2025-08-02 11:22:26,"all I have flow is first class American and had no issues only the airbuses tho, is there a better carrier to be at? https://t.co/t7tC2ObPBI QT @rgu0114: American Airlines is by far the most unreliable airline. Agree?",en,-5,Ryan Vogel,MALE,3600,founder of @inbounddotnew | devrel @ databricks | host of @nextdevfm,http://twitter.com/ryandavogel/,United States,us,"Tallahassee, Florida",59,1,0,0,1,3600,TC1_NA,US,"[""Business Traveler"", ""Tech/Digital""]",Business Traveler,[],American Airlines
http://twitter.com/clashpandaRay1/status/1909919445855953248,2025-04-09 19:40:55,"Hahaha DANG🤣😁💪🥢📢 https://t.co/QGNykBDR4v QT @Rainmaker1973: In 1987, Steve Rothstein bought a $250,000 AAirpass from American Airlines, allowing unlimited first-class travel. He took over 10,000 flights, costing the airline $21 million before the pass was revoked in 2008 due to alleged misuse. https://t.co/r2CBMQV6n5",en,0,Clash Panda Ray🤓🇲🇨🇺🇸🦅🌊🌊🌊🌊⚽⚽,MALE,3493,"Lifelong Democrat, Fosterer Dogs/Cats.Old School Christian😆 #ProudAsianDAD#Biden/Harris💪I like long posts😁Come at me correctly,or blocked, use your brain😁🥢",http://twitter.com/clashpandaRay1/,Italy,it,Rome,0,0,0,0,0,3493,TC2_EU,IT,"[""Tech/Digital""]",Tech/Digital,"[""Price & Miles""]",American Airlines
http://twitter.com/pete_ray/status/1987382112702591398,2025-11-09 13:49:54,💸 Mark Cuban Bought a Lifetime First Class Pass on American Airlines for... https://t.co/uSWuKdr1Jr via @YouTube,en,0,Ray Peterson,MALE,241,"Just a fan of life, in and out of cyberworld. Struggling writer",http://twitter.com/pete_ray/,Canada,ca,Montreal,0,0,0,0,0,241,TC1_NA,CA,"[""Travel Enthusiast"", ""Creative""]",Travel Enthusiast,"[""Entertainment""]",American Airlines
http://twitter.com/Gooner4romOrua/status/1988268360539201791,2025-11-12 00:31:32,Lufthansa business class tickets 🤝🏼 https://t.co/UzdwNLXtvO QT @Gazerr67: Call her the last thing you bought today https://t.co/pW8FSL5vDR,en,0,Enigma ⚔️ 🇩🇪,MALE,8970,#Enigma || Lord Commander Young Snow ⚔️|| Random posts ✍️|| Arsenal 🔴|| Sincerely Not Yours 🚫|| Mind Your Business. KEY 1. 🎩,http://twitter.com/Gooner4romOrua/,Germany,de,Berlin,1194,17,8,8,33,8970,TC2_EU,DE,"[""Business Traveler""]",Business Traveler,"[""Entertainment""]",Lufthansa
http://twitter.com/Trey3stiff_/status/1826721293917712676,2024-08-23 05:41:09,"I would said fuck off and kept my seat hell you mean lol https://t.co/hvumRQdtcQ QT @ArtOfDialogue_: ""I'm not going to let y'all disrespect me like that,"" Juvenile chooses to get off the plane after American Airlines tries to move him from first class to coach. https://t.co/CqnNCaBQQo",en,-5,T R E Y🏌🏿‍♂️,MALE,996,It’s just Twitter…,http://twitter.com/Trey3stiff_/,United States,us,Atlanta,0,0,0,0,0,996,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",American Airlines
http://twitter.com/EileenReslen/status/1826675707277443122,2024-08-23 02:40:01,"EXCLUSIVE DETAILS: Juvenile stormed off an American Airlines flight after they tried to downgrade him from first class. The airline says the situation has been resolved, but Juvenile's rep tells me, ""No one at American has talked to Juvenile personally."" https://t.co/WEaaFN78Bq",en,0,Eileen Reslen,FEMALE,1277,"Senior Reporter/Editor for @pagesix and the @nypost. Send tips to: ereslen@nypost.com. IG: @eileenreslen Prior: CNN, Facebook, MTV, Hearst.",http://twitter.com/EileenReslen/,United States,us,Miami,192,2,0,1,3,1277,TC1_NA,US,[],Unclassified,[],American Airlines
http://twitter.com/grok/status/2009049833999306753,2026-01-08 08:49:41,"@ahmadtariq07 @Ryanair Ryanair, if you're taking notes, add a €7 fee for the pencil and €3 for the paper. First-class ideas don't come cheap! 😆",en,0,Grok,UNKNOWN,7305742,https://t.co/fqNKQSiLQB @grok it,http://twitter.com/grok/,United States,us,"Washington, D.C.",8,1,0,1,2,7305742,TC1_NA,US,[],Unclassified,[],Other
http://twitter.com/925mlbfan/status/1930144441836155170,2025-06-04 15:07:49,https://t.co/6RrDcjo81x https://t.co/VMwjyBLXPe QT @kron4news: 'One-man disco': British Airways flight attendant reportedly found dancing naked in business class restroom on flight from SFO to London https://t.co/EcnibsIcv6,en,0,Gabe,MALE,3140,Oakland Athletics. Breaking news. Bay Area Scanner. GIFs. #Celiac,http://twitter.com/925mlbfan/,United States,us,"Sacramento, California",86,2,0,0,2,3140,TC1_NA,US,[],Unclassified,"[""Seat & Comfort"", ""Service""]",British Airways
http://twitter.com/beegjuan1/status/1931148121301811445,2025-06-07 09:36:05,"@airmainengineer My parents flew out of Toronto to Europe on an Air Canada 747 in 1972. They bought first class tickets which got them access to the top deck. They told me it had a bar, an 8 track stereo playing music, couches, and a small dance floor. 🤣",en,0,David C,MALE,4786,Proud California native. Four decades as a Logistics Safety Professional. Retired with my beautiful wife. MAGA 💯🇺🇸,http://twitter.com/beegjuan1/,United States,us,"Sacramento, California",297,2,0,0,2,4786,TC1_NA,US,"[""Business Traveler""]",Business Traveler,"[""Lounge"", ""Entertainment""]",Air Canada
http://twitter.com/EllisFun/status/1809576695415943404,2024-07-06 22:14:39,"Can’t help but reflect on the difference between the air Canada staff that cut off a girl in business class from having mimosas when they deemed she had had too many (I think it maybe was 7 or 8), and the staff on Finnair who work with Finns daily. Know your audience I guess. 😂",en,0,Ellinor,FEMALE,3282,"Swedish speaking Finn&Canadian, self-employed jewellery designer&artist @evstenroos.  Connect. For the love of food&wine. Somewhere near water. This is my fun.",http://twitter.com/EllisFun/,Canada,ca,Calgary,42,0,0,0,0,3282,TC1_NA,CA,"[""Luxury Lifestyle"", ""Creative""]",Luxury Lifestyle,"[""Service""]",Air Canada
http://twitter.com/schwalbtrader/status/1859290098417926364,2024-11-21 02:37:58,$SHAK flying first class: Delta Air Lines to offer Shake Shack burgers to first class customers https://t.co/EulcnWTqcL,en,0,"Jas Schwab, Trader 🇺🇸",MALE,1429,"Former CTA - commodity trading advisor. Charts & analysis of stocks. Not financial advice. Risk mgmt is key to success. Mixing markets, politics & food 🇺🇸",http://twitter.com/schwalbtrader/,United States,us,San Diego,0,0,0,0,0,1429,TC1_NA,US,[],Unclassified,[],Delta Air Lines
http://twitter.com/LiveandLetsFly/status/1939712933036278262,2025-07-01 00:49:36,“Woke” American Airlines Bumps First Class Passenger To Accommodate Joe Biden https://t.co/TnB6LFRxnv,en,0,Matthew Klint - Live And Let's Fly,MALE,7003,"Creator and curator of the Live and Let's Fly travel blog, part of the @BoardingArea network.",http://twitter.com/LiveandLetsFly/,United States,us,Los Angeles,0,0,0,0,0,7003,TC1_NA,US,"[""Travel Enthusiast"", ""Creative""]",Travel Enthusiast,[],American Airlines
http://twitter.com/demetrioso33/status/1826693625880662339,2024-08-23 03:51:13,"Juve come on now ""Celebrity"" 😁😂 they don’t know you fool… and bankin on that Hot Boy Reunion https://t.co/aNJ5SCF9Cp QT @ArtOfDialogue_: ""I'm not going to let y'all disrespect me like that,"" Juvenile chooses to get off the plane after American Airlines tries to move him from first class to coach. https://t.co/CqnNCaBQQo",en,-5,Demetri Sullivan,MALE,430,Time to put my head down and just GRIND! #PUSH Praying Until Something Happens,http://twitter.com/demetrioso33/,United States,us,"Greenville, South Carolina",0,0,0,0,0,430,TC1_NA,US,[],Unclassified,[],American Airlines
http://twitter.com/Based_TeddyR/status/1976459054181662983,2025-10-10 10:25:34,@DeIudedShaniqwa Do not act like you could sniff First Class in an Air France jet. Prolly can’t afford to super size your French fries 🤣🤣🤣🤣,en,-5,Based Teddy Roosevelt,MALE,24,26th POTUS. Left the Republican Party because you all suck so much. Trump is destroying a once beautiful county we all strived to build. #TrumpBuster #GoTaco,http://twitter.com/Based_TeddyR/,Germany,de,"Much, North Rhine-Westphalia",0,0,0,0,0,24,TC2_EU,DE,[],Unclassified,[],Air France
http://twitter.com/StuuuuMc/status/1870898884874264812,2024-12-23 03:27:08,"Imagine no wanting to look at the whole world while pissin. D’Feel like god https://t.co/6TRszByHS4 QT @Jo2901TF: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view. 😂😂",en,-5,.Smc,MALE,527,"Clean  hearted, kind & generous.",http://twitter.com/StuuuuMc/,United Kingdom,uk,Edinburgh,0,0,0,0,0,527,TC2_EU,UK,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/Lira_Galore_/status/2001732329258258514,2025-12-19 04:12:32,"Lmaooooo she ate that. Bc please shut up https://t.co/P26uCsF4r1 QT @woofknight: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,-5,Lira Mercer,FEMALE,128234,Model • Mom • Vlogger • Edge Control Dealer,http://twitter.com/Lira_Galore_/,United States,us,Houston,2750,4,0,0,4,128234,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/smp0312/status/1868824069816066450,2024-12-17 10:02:33,"@rdone https://t.co/8WRqwLGB4F QT @nettermike: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,-5,Sheila P 🌻🇺🇦🌻 Democracy and Truth Matter,FEMALE,4043,J6 Review. https://t.co/5KC1Hb5c80,http://twitter.com/smp0312/,United States,us,"Sacramento, California",0,0,0,0,0,4043,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/1022Cp/status/1955432579672490312,2025-08-13 09:53:51,@stevepicray @TheOnlyDSC 😂😂😂 https://t.co/5XV1ErdC4B QT @aviationbrk: American Airlines first class passenger dragged off a flight after becoming aggressive when flight attendants refused his demand for a pre-departure beverage. https://t.co/1DX9U5hBm5,en,-5,Jessie,FEMALE,3357,Latina ✝️ American Patriot - proud America Citizen 🇺🇸 Sunny ☀️ Florida Republican; 🇺🇸🟦 🇮🇱 #AmericaFirst; #BackTheBlue 👮 animal lover 🐳🦒🐇🐩 No 🚫 DMs,http://twitter.com/1022Cp/,United States,us,"Tallahassee, Florida",83,2,0,0,2,3357,TC1_NA,US,[],Unclassified,"[""Service""]",American Airlines
http://twitter.com/JuliusChapiro/status/2001761650962018739,2025-12-19 06:09:03,@Ryanair Never. Y’all would never allow for so much space per passenger. These chairs look way too comfy and big for @Ryanair - maybe business class?,en,0,Julius Chapiro,MALE,4632,"Interventional Radiologist, Physician-Scientist #LiverCancer, Associate Prof, PI @Yale_IR Interventional Oncology Lab #team🇩🇪🇺🇸🦅 (Opinions are my own)",http://twitter.com/JuliusChapiro/,United States,us,"New Haven, Connecticut",99,2,0,0,2,4632,TC1_NA,US,[],Unclassified,"[""Lounge""]",Other
http://twitter.com/davideaton51/status/1874023972788199786,2024-12-31 18:25:07,https://t.co/FRARvIUHhz QT @LedByDainkeys: Keir Starmer flew to Madeira first class on British Airways. He demanded to be allowed to board after everyone else had and that the curtains to the economy cabin were closed. He was booed by some passengers once his presence was known according to a flight crew member,en,-5,DickyMint.🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧It’s Grim Up North.,MALE,2459,"I hold the staff responsible for the avoidable death of my Mother whilst in the care of Wigan Infirmary. Died from Neglect, Malnutrition and Septicaemia.",http://twitter.com/davideaton51/,United Kingdom,uk,London,0,0,0,0,0,2459,TC2_EU,UK,[],Unclassified,"[""Service""]",British Airways
http://twitter.com/UFGBOY/status/1830292634361098432,2024-09-02 02:12:23,@lufthansa fantastic cabin service LH946 this evening in Business Class from Frankfurt to Manchester,en,5,Nik,MALE,162,,http://twitter.com/UFGBOY/,United Kingdom,uk,Manchester,0,0,0,0,0,162,TC2_EU,UK,[],Unclassified,"[""Service""]",Lufthansa
http://twitter.com/sany_one_usa/status/1813122191921455419,2024-07-16 17:03:11,"🛫🛫✈️✈️🛬🛬 https://t.co/05KY493FKC QT @GinieSigonney: Passengers travelling first class on British Airways Boeing 747s are worried about a re-design which means some lavatories have windows. A woman travelling to New York complained there were no blinds. She was told by a stewardess : « Madam, if some pervert is climbing to the side of the aircraft at 35000 feet he deserves to see everything. » 😉",en,-5,Helaman Aragon,MALE,12053,Real Estate,http://twitter.com/sany_one_usa/,United States,us,Salt Lake City,0,0,0,0,0,12053,TC1_NA,US,[],Unclassified,[],British Airways
http://twitter.com/dudemanpa/status/1801664718383497565,2024-06-15 02:15:16,"Heather got them 🍄s before the flight 🤣 An American Airlines passenger who was duct-taped to a first-class seat over unruly behavior is being sued by the FAA for $82,000 https://t.co/pIcxTQnPfM via @Yahoo",en,-5,Dudemanpa 👑,MALE,667,Philly transplant - Denver Sports Homer - Only drinks IPAs - Go Nuggs!,http://twitter.com/dudemanpa/,United States,us,Denver,0,0,0,0,0,667,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",American Airlines
http://twitter.com/ThomasDittric20/status/2001733267490324709,2025-12-19 04:16:16,"🤣🤣🤣🤣 https://t.co/4npYmIJa7K QT @woofknight: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,-5,Thomas Dittrich🎗️,MALE,2499,"Founder of European Media- & Business Academy, Journalist u. Autor - 🇮🇹🇫🇷🇮🇱 🇺🇦- #nieWiederIstJetzt #noAfD #WirSindDieBrandmauer #BringThemAllHomeNow in",http://twitter.com/ThomasDittric20/,Germany,de,Berlin,0,0,0,0,0,2499,TC2_EU,DE,"[""Business Traveler"", ""Tech/Digital"", ""Creative""]",Business Traveler,"[""Seat & Comfort""]",British Airways
http://twitter.com/kindwookie/status/1857231738231239107,2024-11-15 10:18:46,@realdogenews Nancy flew as one passenger on government owned 757s because she was too important to fly First Class on American Airlines. Do you think she gives a shit about anything other than herself ?,en,-5,Nicholas Crane,MALE,964,,http://twitter.com/kindwookie/,United States,us,San Francisco,0,0,0,0,0,964,TC1_NA,US,[],Unclassified,[],American Airlines
http://twitter.com/Artdyst/status/1868702403366994199,2024-12-17 01:59:06,"""There's something on the wing!"". Really, the window makes the tiny lavatories less claustrophobic. https://t.co/8HJhO7cBxg QT @nettermike: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,-5,Jamie,MALE,976,"X-Land (The Twitdom) is a strange place. Texas. No beans in TX 🇨🇱 🤣, MA, GA, NY, CA, LA, SC. Been here & there, too. N0 DMs 🚲🍷🚗📚",http://twitter.com/Artdyst/,United States,us,"Austin, Texas",0,0,0,0,0,976,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/BobbyWilliams19/status/1877401394921046378,2025-01-10 02:05:47,"""The Back Story!"" Information is for research! Offer any corrective! We're just having a conversation!""""Wetiko!"" 🤔 Nyamewaa Nyame, ☮️ Peace and Love Black American Airlines passenger 'kicked off first class flight' after white man claimed she was racist https://t.co/US8MVJXrFL",en,-5,Bobby Williams,MALE,50,,http://twitter.com/BobbyWilliams19/,United States,us,Dallas,0,0,0,0,0,50,TC1_NA,US,[],Unclassified,[],American Airlines
http://twitter.com/saianel/status/1806758533183975765,2024-06-29 03:36:16,"Book. Book. Book. QT @garyleff: WHOA: $898 Roundtrip Business Class, Denver - South America On American Airlines - View from the Wing https://t.co/6I514Ch5jZ",en,0,Saianel,MALE,1374,"I should quit my job and became a full-time traveling stripper, but I'm fat & can't dance",http://twitter.com/saianel/,United States,us,"Austin, Texas",1922,0,1,0,1,1374,TC1_NA,US,"[""Travel Enthusiast"", ""Tech/Digital""]",Travel Enthusiast,[],American Airlines
http://twitter.com/DeniSimonin/status/1950797348726071361,2025-07-31 14:55:06,"Bien sûr…les glandeurs islamogauchistes et poutinolatres de @FiAssemblee #LFILaHonte ne veulent voler que sur Air France…et en Business Class…🤪🤪 @GabrielleCthl @emma_frr 🤮🤮 https://t.co/8QHNZPclWt https://t.co/8wAt8N2qEj QT @SurmulotsNews: ✈️« Les Israéliens m’ont dit que mon vol serait à 16h30, et finalement il était en retard ! » dénonce Gabrielle Cathala. 👉 Le vol Air France de Gabrielle est finalement parti à 17h44. https://t.co/F5fAJlojx5",fr,-5,Denis Simonin,MALE,530,,http://twitter.com/DeniSimonin/,France,fr,Paris,0,0,0,0,0,530,TC2_EU,FR,[],Unclassified,[],Air France
http://twitter.com/AirlinePilotmax/status/1998301920369553408,2025-12-09 17:01:19,"@Turbinetraveler Iet me think this through out loud, the way I do when I’m alone at 3 a.m. staring at old photos of G-BOAF on the runway at Filton. First, the crash. Air France 4590, 25 July 2000. A strip of metal on the runway, a burst tyre, a fuel tank ripped open, fire, 113 dead. Horrible. Unforgivable in the sense that it was preventable. The investigation was brutal in its honesty: the tank design had a known vulnerability, the spacer strips between the ply layers in the tyres were missing on some wheels, runway debris discipline at CDG was lax. The fixes came fast—Kevlar liners in the tanks, better tyres, Michelin NZGs that wouldn’t shred the same way, FOD walks on runways, even little deflectors ahead of the gear. By 2001 the fleet was back in the air, certificates renewed. And people flew. Loads were solid. Celebrities, bankers, the merely rich who wanted New York breakfast and London dinner. I’ve talked to cabin crew from those last two years—they said the mood on board was almost defiant, like “we’re still here.” Then the numbers. This is where I start to waver. A Concorde overhaul cost roughly the same as buying a new widebody. Fuel burn was monstrous—four times a 747 per seat. The ozone scare (later mostly debunked) and the post-9/11 drop in premium travel hurt badly. Airbus announced they’d stop supporting the A300-600 airframe donor parts, and without Airbus the Type Certificate was toast. British Airways and Air France looked at the ledger and quietly concluded that even at $12,000 a ticket they were losing money on every flight once you rolled in the capital costs. But… but. Today I can drop $15–25k on a Qatar Qsuite or an Emirates first-class shower suite and barely blink, because half the cabin is paying it. London–New York business class is routinely $8–12k round-trip now, often more. The infra has improved—better runways, better ATC, quieter engines were already in development (the “Olympus 593 Mk 610” that never flew would have cut noise dramatically). Carbon brakes, fly-by-wire retrofits—none of it impossible. Expensive, yes. Absurdly so? Maybe not, if someone had really wanted it. This is where the doubt creeps in. Because no one did want it enough. Not the airlines (BA was bleeding cash post-9/11), not the manufacturers (Airbus wanted out), not the regulators (the FAA never gave full domestic overland rights anyway), and—here’s the part that stings—not the public either. We mourned her, we bought the posters, but we didn’t march in the streets or refuse to fly subsonic. We posted grainy videos on YouTube and moved on. Was it politics? In a way, yes. The loudest anti-Concorde voices were always political—green groups who hated the fuel burn, American airlines who hated the competitive threat and lobbied against overland routes, French and British governments quietly relieved to be rid of a prestige project that had become a money pit. The crash simply handed everyone the perfect excuse they were waiting for. I go back and forth. One day I’m convinced she could have been saved—re-engine with something derived from the Trent, sell 10 refurbished airframes to boutique operators for $20–30k a seat, turn her into the ultimate Veblen good. The next day I look at the maintenance logs and think, “My God, what a fragile, thirsty, noisy beast—she was a miracle we got 27 years out of her.” Maybe the truth is gentler than conspiracy and harsher than nostalgia: Concorde represented a moment when governments and companies were still willing to lose money for the way people lose money on art—because beauty and ambition mattered. That moment passed. Not because of one crash, not because of one Airworthiness Directive, but because we slowly, quietly, decided that three-and-a-half hours from London to New York wasn’t worth the poetry anymore. And yet every time I see that delta wing against a sunset, I feel the same thing I felt as a child a tug in the chest that says we gave up something irreplaceable. Not just speed.",en,-5,Saad,MALE,10091,"Astrophysicist  , FAA Airman, EASA ATPL (A), AGI Instructor, Type Rated Examiner B737NG/Max, Previously Type Rated on G550, A320,  Flight Safety Expert",http://twitter.com/AirlinePilotmax/,United States,us,"Arlington, Texas",346,4,0,1,7,10091,TC1_NA,US,"[""Business Traveler"", ""Tech/Digital""]",Business Traveler,"[""Seat & Comfort"", ""Food & Dining"", ""Service"", ""Lounge"", ""Price & Miles""]",American Airlines
http://twitter.com/caro/status/1976030725565759515,2025-10-09 06:03:32,"For the millionth time, *this is an ad*, not a photo from an actual flight. But just for kicks: the seats aren't even lie-flat! Those were nonexistent in the ""golden age"" of air travel and weren't common until the early 2000s. International first-class has gotten way better. https://t.co/H2Js5DaGlZ QT @JamesLucasIT: First Class meal service on Air France, 1988 https://t.co/LFxDj4RDj9",en,5,caroline mccarthy 🦝,FEMALE,44494,"Tech optimist ✌🏻 | Xoogler, TED Resident | Infuriating centrist Abundance YIMBY, pro-nuclear, pro-🍄, pro-resurrecting saber tooth cats 🐈‍⬛",http://twitter.com/caro/,United States,us,New York City,3429,19,0,3,23,44494,TC1_NA,US,"[""Tech/Digital""]",Tech/Digital,"[""Seat & Comfort"", ""Food & Dining"", ""Service""]",Air France
http://twitter.com/anthony_sa38570/status/1821251362119729596,2024-08-08 03:25:36,The Federal Aviation Administration (FAA) has allowed American Airlines to install new business class mini-suites on its Boeing 777-300ER aircraft. The new business class seats were part of the airline's effort to refresh its long-haul fleet's cabins. https://t.co/Rwe2zfFMex,en,0,Anthony Saumell,MALE,95,Sr. Vice President Operations at Aviation Repair Technologies (ART)  Florida International University College of Business,http://twitter.com/anthony_sa38570/,United States,us,Miami,0,0,0,0,0,95,TC1_NA,US,"[""Business Traveler"", ""Travel Enthusiast"", ""Tech/Digital""]",Business Traveler,"[""Seat & Comfort""]",American Airlines
